h_ratio,theta,model,z_order,r,omega,amplitude
0.003500,-0.3000,parametric,5,46.69338731,0.62079202,355.41350311
0.003500,-0.3000,parametric,5,46.89378811,0.62122151,362.98419117
0.003500,-0.3000,parametric,5,47.09418891,0.62165482,370.68485633
0.003500,-0.3000,parametric,5,47.29458971,0.62209195,378.51717200
0.003500,-0.3000,parametric,5,47.49499051,0.62253293,386.48282586
0.003500,-0.3000,parametric,5,47.69539130,0.62297780,394.58351996
0.003500,-0.3000,parametric,5,47.89579210,0.62342657,402.82097079
0.003500,-0.3000,parametric,5,48.09619290,0.62387927,411.19690931
0.003500,-0.3000,parametric,5,48.29659370,0.62433593,419.71308105
0.003500,-0.3000,parametric,5,48.49699450,0.62479657,428.37124611
0.003500,-0.3000,parametric,5,48.69739530,0.62526122,437.17317932
0.003500,-0.3000,parametric,5,48.89779610,0.62572990,446.12067017
0.003500,-0.3000,parametric,5,49.09819690,0.62620264,455.21552300
0.003500,-0.3000,parametric,5,49.29859770,0.62667947,464.45955698
0.003500,-0.3000,parametric,5,49.49899850,0.62716042,473.85460617
0.003500,-0.3000,parametric,5,49.69939930,0.62764550,483.40251965
0.003500,-0.3000,parametric,5,49.89980010,0.62813475,493.10516151
0.003500,-0.3000,parametric,5,50.10020090,0.62862819,502.96441092
0.003500,-0.3000,parametric,5,50.30060170,0.62912585,512.98216224
0.003500,-0.3000,parametric,5,50.50100250,0.62962776,523.16032502
0.003500,-0.3000,parametric,5,50.70140330,0.63013394,533.50082411
0.003500,-0.3000,parametric,5,50.90180410,0.63064443,544.00559969
0.003500,-0.3000,parametric,5,51.10220490,0.63115924,554.67660732
0.003500,-0.3000,parametric,5,51.30260570,0.63167840,565.51581807
0.003500,-0.3000,parametric,5,51.50300650,0.63220195,576.52521848
0.003500,-0.3000,parametric,5,51.70340730,0.63272991,587.70681071
0.003500,-0.3000,parametric,5,51.90380810,0.63326231,599.06261254
0.003500,-0.3000,parametric,5,52.10420890,0.63379917,610.59465747
0.003500,-0.3000,parametric,5,52.30460970,0.63434053,622.30499475
0.003500,-0.3000,parametric,5,52.50501049,0.63488641,634.19568947
0.003500,-0.3000,parametric,5,52.70541129,0.63543684,646.26882261
0.003500,-0.3000,parametric,5,52.90581209,0.63599184,658.52649108
0.003500,-0.3000,parametric,5,53.10621289,0.63655145,670.97080782
0.003500,-0.3000,parametric,5,53.30661369,0.63711570,683.60390182
0.003500,-0.3000,parametric,5,53.50701449,0.63768461,696.42791822
0.003500,-0.3000,parametric,5,53.70741529,0.63825821,709.44501834
0.003500,-0.3000,parametric,5,53.90781609,0.63883653,722.65737975
0.003500,-0.3000,parametric,5,54.10821689,0.63941960,736.06719633
0.003500,-0.3000,parametric,5,54.30861769,0.64000745,749.67667837
0.003500,-0.3000,parametric,5,54.50901849,0.64060011,763.48805254
0.003500,-0.3000,parametric,5,54.70941929,0.64119760,777.50356204
0.003500,-0.3000,parametric,5,54.90982009,0.64179996,791.72546663
0.003500,-0.3000,parametric,5,55.11022089,0.64240721,806.15604267
0.003500,-0.3000,parametric,5,55.31062169,0.64301939,820.79758321
0.003500,-0.3000,parametric,5,55.51102249,0.64363652,835.65239804
0.003500,-0.3000,parametric,5,55.71142329,0.64425864,850.72281373
0.003500,-0.3000,parametric,5,55.91182409,0.64488576,866.01117375
0.003500,-0.3000,parametric,5,56.11222489,0.64551794,881.51983845
0.003500,-0.3000,parametric,5,56.31262569,0.64615518,897.25118520
0.003500,-0.3000,parametric,5,56.51302649,0.64679753,913.20760838
0.003500,-0.3000,parametric,5,56.71342729,0.64744502,929.39151951
0.003500,-0.3000,parametric,5,56.91382809,0.64809767,945.80534724
0.003500,-0.3000,parametric,5,57.11422889,0.64875551,962.45153748
0.003500,-0.3000,parametric,5,57.31462969,0.64941858,979.33255340
0.003500,-0.3000,parametric,5,57.51503048,0.65008690,996.45087553
0.003500,-0.3000,parametric,5,57.71543128,0.65076051,1013.80900181
0.003500,-0.3000,parametric,5,57.91583208,0.65143944,1031.40944766
0.003500,-0.3000,parametric,5,58.11623288,0.65212372,1049.25474600
0.003500,-0.3000,parametric,5,58.31663368,0.65281337,1067.34744738
0.003500,-0.3000,parametric,5,58.51703448,0.65350844,1085.69011997
0.003500,-0.3000,parametric,5,58.71743528,0.65420895,1104.28534968
0.003500,-0.3000,parametric,5,58.91783608,0.65491493,1123.13574017
0.003500,-0.3000,parametric,5,59.11823688,0.65562642,1142.24391295
0.003500,-0.3000,parametric,5,59.31863768,0.65634345,1161.61250743
0.003500,-0.3000,parametric,5,59.51903848,0.65706604,1181.24418097
0.003500,-0.3000,parametric,5,59.71943928,0.65779423,1201.14160895
0.003500,-0.3000,parametric,5,59.91984008,0.65852806,1221.30748482
0.003500,-0.3000,parametric,5,60.12024088,0.65926755,1241.74452017
0.003500,-0.3000,parametric,5,60.32064168,0.66001273,1262.45544482
0.003500,-0.3000,parametric,5,60.52104248,0.66076365,1283.44300682
0.003500,-0.3000,parametric,5,60.72144328,0.66152033,1304.70997254
0.003500,-0.3000,parametric,5,60.92184408,0.66228280,1326.25912676
0.003500,-0.3000,parametric,5,61.12224488,0.66305109,1348.09327268
0.003500,-0.3000,parametric,5,61.32264568,0.66382525,1370.21523202
0.003500,-0.3000,parametric,5,61.52304648,0.66460529,1392.62784505
0.003500,-0.3000,parametric,5,61.72344728,0.66539127,1415.33397069
0.003500,-0.3000,parametric,5,61.92384808,0.66618320,1438.33648652
0.003500,-0.3000,parametric,5,62.12424888,0.66698112,1461.63828889
0.003500,-0.3000,parametric,5,62.32464968,0.66778506,1485.24229295
0.003500,-0.3000,parametric,5,62.52505047,0.66859506,1509.15143272
0.003500,-0.3000,parametric,5,62.72545127,0.66941115,1533.36866115
0.003500,-0.3000,parametric,5,62.92585207,0.67023337,1557.89695020
0.003500,-0.3000,parametric,5,63.12625287,0.67106174,1582.73929085
0.003500,-0.3000,parametric,5,63.32665367,0.67189631,1607.89869322
0.003500,-0.3000,parametric,5,63.52705447,0.67273710,1633.37818660
0.003500,-0.3000,parametric,5,63.72745527,0.67358416,1659.18081950
0.003500,-0.3000,parametric,5,63.92785607,0.67443750,1685.30965975
0.003500,-0.3000,parametric,5,64.12825687,0.67529718,1711.76779451
0.003500,-0.3000,parametric,5,64.32865767,0.67616321,1738.55833039
0.003500,-0.3000,parametric,5,64.52905847,0.67703564,1765.68439346
0.003500,-0.3000,parametric,5,64.72945927,0.67791451,1793.14912932
0.003500,-0.3000,parametric,5,64.92986007,0.67879984,1820.95570320
0.003500,-0.3000,parametric,5,65.13026087,0.67969167,1849.10729996
0.003500,-0.3000,parametric,5,65.33066167,0.68059004,1877.60712420
0.003500,-0.3000,parametric,5,65.53106247,0.68149497,1906.45840030
0.003500,-0.3000,parametric,5,65.73146327,0.68240652,1935.66437249
0.003500,-0.3000,parametric,5,65.93186407,0.68332470,1965.22830490
0.003500,-0.3000,parametric,5,66.13226487,0.68424956,1995.15348162
0.003500,-0.3000,parametric,5,66.33266567,0.68518113,2025.44320678
0.003500,-0.3000,parametric,5,66.53306647,0.68611945,2056.10080458
0.003500,-0.3000,parametric,5,66.73346727,0.68706455,2087.12961939
0.003500,-0.3000,parametric,5,66.93386807,0.68801647,2118.53301577
0.003500,-0.3000,parametric,5,67.13426887,0.68897524,2150.31437856
0.003500,-0.3000,parametric,5,67.33466967,0.68994090,2182.47711294
0.003500,-0.3000,parametric,5,67.53507046,0.69091349,2215.02464447
0.003500,-0.3000,parametric,5,67.73547126,0.69189304,2247.96041915
0.003500,-0.3000,parametric,5,67.93587206,0.69287959,2281.28790353
0.003500,-0.3000,parametric,5,68.13627286,0.69387317,2315.01058470
0.003500,-0.3000,parametric,5,68.33667366,0.69487383,2349.13197040
0.003500,-0.3000,parametric,5,68.53707446,0.69588159,2383.65558908
0.003500,-0.3000,parametric,5,68.73747526,0.69689650,2418.58498992
0.003500,-0.3000,parametric,5,68.93787606,0.69791858,2453.92374294
0.003500,-0.3000,parametric,5,69.13827686,0.69894789,2489.67543902
0.003500,-0.3000,parametric,5,69.33867766,0.69998445,2525.84369001
0.003500,-0.3000,parametric,5,69.53907846,0.70102830,2562.43212872
0.003500,-0.3000,parametric,5,69.73947926,0.70207949,2599.44440907
0.003500,-0.3000,parametric,5,69.93988006,0.70313804,2636.88420605
0.003500,-0.3000,parametric,5,70.14028086,0.70420399,2674.75521588
0.003500,-0.3000,parametric,5,70.34068166,0.70527739,2713.06115600
0.003500,-0.3000,parametric,5,70.54108246,0.70635826,2751.80576515
0.003500,-0.3000,parametric,5,70.74148326,0.70744665,2790.99280346
0.003500,-0.3000,parametric,5,70.94188406,0.70854260,2830.62605246
0.003500,-0.3000,parametric,5,71.14228486,0.70964614,2870.70931519
0.003500,-0.3000,parametric,5,71.34268566,0.71075731,2911.24641623
0.003500,-0.3000,parametric,5,71.54308646,0.71187615,2952.24120177
0.003500,-0.3000,parametric,5,71.74348726,0.71300270,2993.69753967
0.003500,-0.3000,parametric,5,71.94388806,0.71413700,3035.61931952
0.003500,-0.3000,parametric,5,72.14428886,0.71527907,3078.01045270
0.003500,-0.3000,parametric,5,72.34468966,0.71642897,3120.87487245
0.003500,-0.3000,parametric,5,72.54509045,0.71758674,3164.21653393
0.003500,-0.3000,parametric,5,72.74549125,0.71875240,3208.03941425
0.003500,-0.3000,parametric,5,72.94589205,0.71992600,3252.34751259
0.003500,-0.3000,parametric,5,73.14629285,0.72110758,3297.14485020
0.003500,-0.3000,parametric,5,73.34669365,0.72229718,3342.43547049
0.003500,-0.3000,parametric,5,73.54709445,0.72349484,3388.22343911
0.003500,-0.3000,parametric,5,73.74749525,0.72470059,3434.51284396
0.003500,-0.3000,parametric,5,73.94789605,0.72591448,3481.30779530
0.003500,-0.3000,parametric,5,74.14829685,0.72713654,3528.61242579
0.003500,-0.3000,parametric,5,74.34869765,0.72836682,3576.43089054
0.003500,-0.3000,parametric,5,74.54909845,0.72960535,3624.76736720
0.003500,-0.3000,parametric,5,74.74949925,0.73085218,3673.62605599
0.003500,-0.3000,parametric,5,74.94990005,0.73210735,3723.01117977
0.003500,-0.3000,parametric,5,75.15030085,0.73337088,3772.92698413
0.003500,-0.3000,parametric,5,75.35070165,0.73464283,3823.37773739
0.003500,-0.3000,parametric,5,75.55110245,0.73592324,3874.36773074
0.003500,-0.3000,parametric,5,75.75150325,0.73721215,3925.90127823
0.003500,-0.3000,parametric,5,75.95190405,0.73850959,3977.98271685
0.003500,-0.3000,parametric,5,76.15230485,0.73981560,4030.61640664
0.003500,-0.3000,parametric,5,76.35270565,0.74113024,4083.80673066
0.003500,-0.3000,parametric,5,76.55310645,0.74245353,4137.55809515
0.003500,-0.3000,parametric,5,76.75350725,0.74378552,4191.87492950
0.003500,-0.3000,parametric,5,76.95390805,0.74512626,4246.76168639
0.003500,-0.3000,parametric,5,77.15430885,0.74647577,4302.22284179
0.003500,-0.3000,parametric,5,77.35470965,0.74783411,4358.26289505
0.003500,-0.3000,parametric,5,77.55511044,0.74920132,4414.88636896
0.003500,-0.3000,parametric,5,77.75551124,0.75057742,4472.09780981
0.003500,-0.3000,parametric,5,77.95591204,0.75196248,4529.90178743
0.003500,-0.3000,parametric,5,78.15631284,0.75335653,4588.30289530
0.003500,-0.3000,parametric,5,78.35671364,0.75475961,4647.30575056
0.003500,-0.3000,parametric,5,78.55711444,0.75617176,4706.91499408
0.003500,-0.3000,parametric,5,78.75751524,0.75759302,4767.13529054
0.003500,-0.3000,parametric,5,78.95791604,0.75902345,4827.97132851
0.003500,-0.3000,parametric,5,79.15831684,0.76046307,4889.42782043
0.003500,-0.3000,parametric,5,79.35871764,0.76191193,4951.50950277
0.003500,-0.3000,parametric,5,79.55911844,0.76337008,5014.22113602
0.003500,-0.3000,parametric,5,79.75951924,0.76483756,5077.56750478
0.003500,-0.3000,parametric,5,79.95992004,0.76631441,5141.55341783
0.003500,-0.3000,parametric,5,80.16032084,0.76780067,5206.18370816
0.003500,-0.3000,parametric,5,80.36072164,0.76929638,5271.46323305
0.003500,-0.3000,parametric,5,80.56112244,0.77080159,5337.39687414
0.003500,-0.3000,parametric,5,80.76152324,0.77231635,5403.98953748
0.003500,-0.3000,parametric,5,80.96192404,0.77384069,5471.24615357
0.003500,-0.3000,parametric,5,81.16232484,0.77537466,5539.17167747
0.003500,-0.3000,parametric,5,81.36272564,0.77691830,5607.77108882
0.003500,-0.3000,parametric,5,81.56312644,0.77847165,5677.04939190
0.003500,-0.3000,parametric,5,81.76352724,0.78003476,5747.01161574
0.003500,-0.3000,parametric,5,81.96392804,0.78160768,5817.66281410
0.003500,-0.3000,parametric,5,82.16432884,0.78319044,5889.00806560
0.003500,-0.3000,parametric,5,82.36472964,0.78478310,5961.05247378
0.003500,-0.3000,parametric,5,82.56513043,0.78638568,6033.80116709
0.003500,-0.3000,parametric,5,82.76553123,0.78799825,6107.25929903
0.003500,-0.3000,parametric,5,82.96593203,0.78962084,6181.43204818
0.003500,-0.3000,parametric,5,83.16633283,0.79125350,6256.32461825
0.003500,-0.3000,parametric,5,83.36673363,0.79289626,6331.94223815
0.003500,-0.3000,parametric,5,83.56713443,0.79454919,6408.29016205
0.003500,-0.3000,parametric,5,83.76753523,0.79621232,6485.37366947
0.003500,-0.3000,parametric,5,83.96793603,0.79788569,6563.19806529
0.003500,-0.3000,parametric,5,84.16833683,0.79956935,6641.76867982
0.003500,-0.3000,parametric,5,84.36873763,0.80126335,6721.09086892
0.003500,-0.3000,parametric,5,84.56913843,0.80296774,6801.17001397
0.003500,-0.3000,parametric,5,84.76953923,0.80468254,6882.01152202
0.003500,-0.3000,parametric,5,84.96994003,0.80640782,6963.62082578
0.003500,-0.3000,parametric,5,85.17034083,0.80814362,7046.00338371
0.003500,-0.3000,parametric,5,85.37074163,0.80988998,7129.16468009
0.003500,-0.3000,parametric,5,85.57114243,0.81164695,7213.11022508
0.003500,-0.3000,parametric,5,85.77154323,0.81341457,7297.84555475
0.003500,-0.3000,parametric,5,85.97194403,0.81519290,7383.37623118
0.003500,-0.3000,parametric,5,86.17234483,0.81698197,7469.70784249
0.003500,-0.3000,parametric,5,86.37274563,0.81878183,7556.84600293
0.003500,-0.3000,parametric,5,86.57314643,0.82059254,7644.79635291
0.003500,-0.3000,parametric,5,86.77354723,0.82241412,7733.56455908
0.003500,-0.3000,parametric,5,86.97394803,0.82424664,7823.15631441
0.003500,-0.3000,parametric,5,87.17434883,0.82609014,7913.57733819
0.003500,-0.3000,parametric,5,87.37474963,0.82794466,8004.83337615
0.003500,-0.3000,parametric,5,87.57515042,0.82981026,8096.93020051
0.003500,-0.3000,parametric,5,87.77555122,0.83168697,8189.87361002
0.003500,-0.3000,parametric,5,87.97595202,0.83357485,8283.66943001
0.003500,-0.3000,parametric,5,88.17635282,0.83547394,8378.32351251
0.003500,-0.3000,parametric,5,88.37675362,0.83738429,8473.84173626
0.003500,-0.3000,parametric,5,88.57715442,0.83930595,8570.23000676
0.003500,-0.3000,parametric,5,88.77755522,0.84123896,8667.49425640
0.003500,-0.3000,parametric,5,88.97795602,0.84318337,8765.64044443
0.003500,-0.3000,parametric,5,89.17835682,0.84513924,8864.67455710
0.003500,-0.3000,parametric,5,89.37875762,0.84710660,8964.60260768
0.003500,-0.3000,parametric,5,89.57915842,0.84908550,9065.43063652
0.003500,-0.3000,parametric,5,89.77955922,0.85107600,9167.16471113
0.003500,-0.3000,parametric,5,89.97996002,0.85307814,9269.81092621
0.003500,-0.3000,parametric,5,90.18036082,0.85509197,9373.37540377
0.003500,-0.3000,parametric,5,90.38076162,0.85711754,9477.86429310
0.003500,-0.3000,parametric,5,90.58116242,0.85915490,9583.28377094
0.003500,-0.3000,parametric,5,90.78156322,0.86120409,9689.64004143
0.003500,-0.3000,parametric,5,90.98196402,0.86326516,9796.93933627
0.003500,-0.3000,parametric,5,91.18236482,0.86533816,9905.18791471
0.003500,-0.3000,parametric,5,91.38276562,0.86742315,10014.39206364
0.003500,-0.3000,parametric,5,91.58316642,0.86952016,10124.55809765
0.003500,-0.3000,parametric,5,91.78356722,0.87162926,10235.69235909
0.003500,-0.3000,parametric,5,91.98396802,0.87375048,10347.80121813
0.003500,-0.3000,parametric,5,92.18436882,0.87588388,10460.89107281
0.003500,-0.3000,parametric,5,92.38476962,0.87802950,10574.96834913
0.003500,-0.3000,parametric,5,92.58517041,0.88018740,10690.06103352
0.003500,-0.3000,parametric,5,92.78557121,0.88235763,10806.16150867
0.003500,-0.3000,parametric,5,92.98597201,0.88454023,10923.26916429
0.003500,-0.3000,parametric,5,93.18637281,0.88673525,11041.39054034
0.003500,-0.3000,parametric,5,93.38677361,0.88894275,11160.53220506
0.003500,-0.3000,parametric,5,93.58717441,0.89116278,11280.70075498
0.003500,-0.3000,parametric,5,93.78757521,0.89339538,11401.90281502
0.003500,-0.3000,parametric,5,93.98797601,0.89564061,11524.14503851
0.003500,-0.3000,parametric,5,94.18837681,0.89789851,11647.43410730
0.003500,-0.3000,parametric,5,94.38877761,0.90016913,11771.77673176
0.003500,-0.3000,parametric,5,94.58917841,0.90245254,11897.17965090
0.003500,-0.3000,parametric,5,94.78957921,0.90474877,12023.64963239
0.003500,-0.3000,parametric,5,94.98998001,0.90705787,12151.19347265
0.003500,-0.3000,parametric,5,95.19038081,0.90937991,12279.81799688
0.003500,-0.3000,parametric,5,95.39078161,0.91171493,12409.53005916
0.003500,-0.3000,parametric,5,95.59118241,0.91406297,12540.33654245
0.003500,-0.3000,parametric,5,95.79158321,0.91642410,12672.24435873
0.003500,-0.3000,parametric,5,95.99198401,0.91879836,12805.26044901
0.003500,-0.3000,parametric,5,96.19238481,0.92118581,12939.39178338
0.003500,-0.3000,parametric,5,96.39278561,0.92358649,13074.64536112
0.003500,-0.3000,parametric,5,96.59318641,0.92600046,13211.02821071
0.003500,-0.3000,parametric,5,96.79358721,0.92842777,13348.54738992
0.003500,-0.3000,parametric,5,96.99398801,0.93086847,13487.20998588
0.003500,-0.3000,parametric,5,97.19438881,0.93332261,13627.02311512
0.003500,-0.3000,parametric,5,97.39478961,0.93579025,13767.99392361
0.003500,-0.3000,parametric,5,97.59519040,0.93827144,13910.12958687
0.003500,-0.3000,parametric,5,97.79559120,0.94076622,14053.43731003
0.003500,-0.3000,parametric,5,97.99599200,0.94327466,14197.92432781
0.003500,-0.3000,parametric,5,98.19639280,0.94579680,14343.59790470
0.003500,-0.3000,parametric,5,98.39679360,0.94833270,14490.46533493
0.003500,-0.3000,parametric,5,98.59719440,0.95088241,14638.53394255
0.003500,-0.3000,parametric,5,98.79759520,0.95344598,14787.81108154
0.003500,-0.3000,parametric,5,98.99799600,0.95602346,14938.30413581
0.003500,-0.3000,parametric,5,99.19839680,0.95861492,15090.02051928
0.003500,-0.3000,parametric,5,99.39879760,0.96122039,15242.96767595
0.003500,-0.3000,parametric,5,99.59919840,0.96383994,15397.15307996
0.003500,-0.3000,parametric,5,99.79959920,0.96647362,15552.58423565
0.003500,-0.3000,parametric,5,100.00000000,0.96912147,15709.26867761
0.003500,-0.3000,parametric,7,0.00000100,0.58416529,0.00000014
0.003500,-0.3000,parametric,7,0.20040180,0.58416572,0.02788888
0.003500,-0.3000,parametric,7,0.40080260,0.58416702,0.05580858
0.003500,-0.3000,parametric,7,0.60120340,0.58416917,0.08375926
0.003500,-0.3000,parametric,7,0.80160420,0.58417220,0.11174107
0.003500,-0.3000,parametric,7,1.00200500,0.58417608,0.13975435
0.003500,-0.3000,parametric,7,1.20240580,0.58418084,0.16779967
0.003500,-0.3000,parametric,7,1.40280660,0.58418645,0.19587790
0.003500,-0.3000,parametric,7,1.60320740,0.58419294,0.22399030
0.003500,-0.3000,parametric,7,1.80360820,0.58420029,0.25213851
0.003500,-0.3000,parametric,7,2.00400900,0.58420850,0.28032469
0.003500,-0.3000,parametric,7,2.20440980,0.58421759,0.30855153
0.003500,-0.3000,parametric,7,2.40481060,0.58422755,0.33682233
0.003500,-0.3000,parametric,7,2.60521139,0.58423838,0.36514105
0.003500,-0.3000,parametric,7,2.80561219,0.58425008,0.39351237
0.003500,-0.3000,parametric,7,3.00601299,0.58426265,0.42194177
0.003500,-0.3000,parametric,7,3.20641379,0.58427610,0.45043556
0.003500,-0.3000,parametric,7,3.40681459,0.58429043,0.47900098
0.003500,-0.3000,parametric,7,3.60721539,0.58430563,0.50764619
0.003500,-0.3000,parametric,7,3.80761619,0.58432172,0.53638040
0.003500,-0.3000,parametric,7,4.00801699,0.58433869,0.56521392
