theta1,theta2,w_mid,omega0_exact,omega0_param,rel_err
0.216303,0.181818,0.181771,0.37147711,0.35944628,3.238648e-02
0.220515,0.181818,0.181771,0.36892267,0.35668956,3.315901e-02
0.224727,0.181818,0.181771,0.36639447,0.35397138,3.390632e-02
0.228939,0.181818,0.181771,0.36389216,0.35129206,3.462591e-02
0.233152,0.181818,0.181771,0.36141539,0.34865194,3.531517e-02
0.237364,0.181818,0.181771,0.35896380,0.34605137,3.597141e-02
0.241576,0.181818,0.181771,0.35653706,0.34349069,3.659190e-02
0.245788,0.181818,0.181771,0.35413484,0.34097030,3.717381e-02
0.250000,0.181818,0.181771,0.35175681,0.33849057,3.771423e-02
-0.167000,0.242424,0.242361,0.79048335,0.76703858,2.965878e-02
-0.162788,0.242424,0.242361,0.78257788,0.76054244,2.815750e-02
-0.158576,0.242424,0.242361,0.77479035,0.75410657,2.669597e-02
-0.154364,0.242424,0.242361,0.76711843,0.74773017,2.527414e-02
-0.150152,0.242424,0.242361,0.75955984,0.74141247,2.389195e-02
-0.145939,0.242424,0.242361,0.75211236,0.73515271,2.254936e-02
-0.141727,0.242424,0.242361,0.74477384,0.72895013,2.124632e-02
-0.137515,0.242424,0.242361,0.73754214,0.72280399,1.998278e-02
-0.133303,0.242424,0.242361,0.73041521,0.71671357,1.875870e-02
-0.129091,0.242424,0.242361,0.72339103,0.71067815,1.757401e-02
-0.124879,0.242424,0.242361,0.71646764,0.70469703,1.642868e-02
-0.120667,0.242424,0.242361,0.70964313,0.69876951,1.532266e-02
-0.116455,0.242424,0.242361,0.70291561,0.69289492,1.425589e-02
-0.112242,0.242424,0.242361,0.69628326,0.68707259,1.322834e-02
-0.108030,0.242424,0.242361,0.68974428,0.68130186,1.223993e-02
-0.103818,0.242424,0.242361,0.68329695,0.67558211,1.129062e-02
-0.099606,0.242424,0.242361,0.67693955,0.66991268,1.038035e-02
-0.095394,0.242424,0.242361,0.67067042,0.66429297,9.509059e-03
-0.091182,0.242424,0.242361,0.66448793,0.65872238,8.676682e-03
-0.086970,0.242424,0.242361,0.65839049,0.65320030,7.883151e-03
-0.082758,0.242424,0.242361,0.65237656,0.64772616,7.128394e-03
-0.078545,0.242424,0.242361,0.64644461,0.64229939,6.412331e-03
-0.074333,0.242424,0.242361,0.64059315,0.63691943,5.734877e-03
-0.070121,0.242424,0.242361,0.63482075,0.63158574,5.095947e-03
-0.065909,0.242424,0.242361,0.62912599,0.62629778,4.495445e-03
-0.061697,0.242424,0.242361,0.62350747,0.62105505,3.933265e-03
-0.057485,0.242424,0.242361,0.61796384,0.61585701,3.409302e-03
-0.053273,0.242424,0.242361,0.61249378,0.61070320,2.923432e-03
-0.049061,0.242424,0.242361,0.60709600,0.60559311,2.475534e-03
-0.044848,0.242424,0.242361,0.60176921,0.60052628,2.065467e-03
-0.040636,0.242424,0.242361,0.59651220,0.59550225,1.693090e-03
-0.036424,0.242424,0.242361,0.59132374,0.59052058,1.358244e-03
-0.032212,0.242424,0.242361,0.58620264,0.58558082,1.060761e-03
-0.028000,0.242424,0.242361,0.58114775,0.58068256,8.004674e-04
-0.023788,0.242424,0.242361,0.57615793,0.57582539,5.771669e-04
-0.019576,0.242424,0.242361,0.57123207,0.57100891,3.906596e-04
-0.015364,0.242424,0.242361,0.56636908,0.56623274,2.407283e-04
-0.011152,0.242424,0.242361,0.56156789,0.56149649,1.271388e-04
-0.006939,0.242424,0.242361,0.55682746,0.55679982,4.964536e-05
-0.002727,0.242424,0.242361,0.55214678,0.55214236,7.989233e-06
0.001485,0.242424,0.242361,0.54752483,0.54752380,1.888735e-06
0.005697,0.242424,0.242361,0.54296065,0.54294379,3.105252e-05
0.009909,0.242424,0.242361,0.53845328,0.53840204,9.516298e-05
0.014121,0.242424,0.242361,0.53400177,0.53389823,1.938946e-04
0.018333,0.242424,0.242361,0.52960521,0.52943208,3.268954e-04
0.022545,0.242424,0.242361,0.52526269,0.52500332,4.937905e-04
0.026758,0.242424,0.242361,0.52097334,0.52061169,6.941940e-04
0.030970,0.242424,0.242361,0.51673630,0.51625692,9.276922e-04
0.035182,0.242424,0.242361,0.51255070,0.51193879,1.193849e-03
0.039394,0.242424,0.242361,0.50841573,0.50765707,1.492208e-03
0.043606,0.242424,0.242361,0.50433058,0.50341154,1.822288e-03
0.047818,0.242424,0.242361,0.50029443,0.49920200,2.183580e-03
0.052030,0.242424,0.242361,0.49630653,0.49502826,2.575553e-03
0.056242,0.242424,0.242361,0.49236609,0.49089015,2.997648e-03
0.060455,0.242424,0.242361,0.48847237,0.48678749,3.449280e-03
0.064667,0.242424,0.242361,0.48462463,0.48272014,3.929832e-03
0.068879,0.242424,0.242361,0.48082216,0.47868795,4.438663e-03
0.073091,0.242424,0.242361,0.47706424,0.47469080,4.975099e-03
0.077303,0.242424,0.242361,0.47335019,0.47072857,5.538435e-03
0.081515,0.242424,0.242361,0.46967932,0.46680115,6.127933e-03
0.085727,0.242424,0.242361,0.46605096,0.46290846,6.742832e-03
0.089939,0.242424,0.242361,0.46246447,0.45905041,7.382318e-03
0.094152,0.242424,0.242361,0.45891919,0.45522693,8.045564e-03
0.098364,0.242424,0.242361,0.45541451,0.45143797,8.731692e-03
0.102576,0.242424,0.242361,0.45194980,0.44768349,9.439787e-03
0.106788,0.242424,0.242361,0.44852447,0.44396346,1.016892e-02
0.111000,0.242424,0.242361,0.44513790,0.44027785,1.091808e-02
0.115212,0.242424,0.242361,0.44178953,0.43662667,1.168625e-02
0.119424,0.242424,0.242361,0.43847878,0.43300991,1.247238e-02
0.123636,0.242424,0.242361,0.43520509,0.42942760,1.327533e-02
0.127848,0.242424,0.242361,0.43196791,0.42587976,1.409399e-02
0.132061,0.242424,0.242361,0.42876669,0.42236644,1.492712e-02
0.136273,0.242424,0.242361,0.42560092,0.41888769,1.577352e-02
0.140485,0.242424,0.242361,0.42247005,0.41544358,1.663188e-02
0.144697,0.242424,0.242361,0.41937360,0.41203419,1.750087e-02
0.148909,0.242424,0.242361,0.41631104,0.40865961,1.837911e-02
0.153121,0.242424,0.242361,0.41328189,0.40531994,1.926518e-02
0.157333,0.242424,0.242361,0.41028567,0.40201531,2.015758e-02
0.161545,0.242424,0.242361,0.40732190,0.39874582,2.105479e-02
0.165758,0.242424,0.242361,0.40439011,0.39551164,2.195522e-02
0.169970,0.242424,0.242361,0.40148985,0.39231290,2.285723e-02
0.174182,0.242424,0.242361,0.39862066,0.38914978,2.375913e-02
0.178394,0.242424,0.242361,0.39578211,0.38602246,2.465916e-02
0.182606,0.242424,0.242361,0.39297375,0.38293111,2.555551e-02
0.186818,0.242424,0.242361,0.39019516,0.37987594,2.644631e-02
0.191030,0.242424,0.242361,0.38744593,0.37685717,2.732965e-02
0.195242,0.242424,0.242361,0.38472564,0.37387502,2.820352e-02
0.199455,0.242424,0.242361,0.38203388,0.37092973,2.906587e-02
0.203667,0.242424,0.242361,0.37937026,0.36802155,2.991461e-02
0.207879,0.242424,0.242361,0.37673439,0.36515074,3.074752e-02
0.212091,0.242424,0.242361,0.37412588,0.36231758,3.156237e-02
0.216303,0.242424,0.242361,0.37154436,0.35952235,3.235685e-02
0.220515,0.242424,0.242361,0.36898945,0.35676535,3.312857e-02
0.224727,0.242424,0.242361,0.36646079,0.35404690,3.387508e-02
0.228939,0.242424,0.242361,0.36395803,0.35136732,3.459385e-02
0.233152,0.242424,0.242361,0.36148080,0.34872694,3.528227e-02
0.237364,0.242424,0.242361,0.35902877,0.34612611,3.593768e-02
0.241576,0.242424,0.242361,0.35660160,0.34356520,3.655732e-02
0.245788,0.242424,0.242361,0.35419894,0.34104457,3.713838e-02
0.250000,0.242424,0.242361,0.35182047,0.33856460,3.767794e-02
-0.167000,0.303030,0.302952,0.79066753,0.76720528,2.967398e-02
-0.162788,0.303030,0.302952,0.78276021,0.76070800,2.817237e-02
-0.158576,0.303030,0.302952,0.77497086,0.75427098,2.671052e-02
-0.154364,0.303030,0.302952,0.76729715,0.74789346,2.528837e-02
-0.150152,0.303030,0.302952,0.75973680,0.74157464,2.390586e-02
-0.145939,0.303030,0.302952,0.75228758,0.73531376,2.256295e-02
-0.141727,0.303030,0.302952,0.74494734,0.72911008,2.125958e-02
-0.137515,0.303030,0.302952,0.73771395,0.72296284,1.999571e-02
-0.133303,0.303030,0.302952,0.73058536,0.71687133,1.877128e-02
-0.129091,0.303030,0.302952,0.72355954,0.71083484,1.758626e-02
-0.124879,0.303030,0.302952,0.71663454,0.70485264,1.644060e-02
-0.120667,0.303030,0.302952,0.70980843,0.69892406,1.533423e-02
-0.116455,0.303030,0.302952,0.70307934,0.69304842,1.426712e-02
-0.112242,0.303030,0.302952,0.69644544,0.68722505,1.323922e-02
-0.108030,0.303030,0.302952,0.68990494,0.68145329,1.225046e-02
-0.103818,0.303030,0.302952,0.68345610,0.67573250,1.130080e-02
-0.099606,0.303030,0.302952,0.67709722,0.67006206,1.039017e-02
-0.095394,0.303030,0.302952,0.67082662,0.66444135,9.518522e-03
-0.091182,0.303030,0.302952,0.66464269,0.65886975,8.685780e-03
-0.086970,0.303030,0.302952,0.65854383,0.65334668,7.891881e-03
-0.082758,0.303030,0.302952,0.65252849,0.64787156,7.136751e-03
-0.078545,0.303030,0.302952,0.64659515,0.64244381,6.420312e-03
-0.074333,0.303030,0.302952,0.64074234,0.63706289,5.742479e-03
-0.070121,0.303030,0.302952,0.63496859,0.63172824,5.103164e-03
-0.065909,0.303030,0.302952,0.62927249,0.62643934,4.502271e-03
-0.061697,0.303030,0.302952,0.62365266,0.62119566,3.939699e-03
-0.057485,0.303030,0.302952,0.61810774,0.61599670,3.415336e-03
-0.053273,0.303030,0.302952,0.61263641,0.61084196,2.929064e-03
-0.049061,0.303030,0.302952,0.60723736,0.60573095,2.480754e-03
-0.044848,0.303030,0.302952,0.60190934,0.60066322,2.070272e-03
-0.040636,0.303030,0.302952,0.59665110,0.59563830,1.697474e-03
-0.036424,0.303030,0.302952,0.59146142,0.59065573,1.362202e-03
-0.032212,0.303030,0.302952,0.58633913,0.58571510,1.064288e-03
-0.028000,0.303030,0.302952,0.58128306,0.58081597,8.035532e-04
-0.023788,0.303030,0.302952,0.57629208,0.57595794,5.798098e-04
-0.019576,0.303030,0.302952,0.57136507,0.57114061,3.928490e-04
-0.015364,0.303030,0.302952,0.56650094,0.56636359,2.424593e-04
-0.011152,0.303030,0.302952,0.56169863,0.56162651,1.284040e-04
-0.006939,0.303030,0.302952,0.55695710,0.55692901,5.043800e-05
-0.002727,0.303030,0.302952,0.55227532,0.55227074,8.302996e-06
0.001485,0.303030,0.302952,0.54765230,0.54765136,1.716332e-06
0.005697,0.303030,0.302952,0.54308705,0.54307055,3.038536e-05
0.009909,0.303030,0.302952,0.53857863,0.53852800,9.399606e-05
0.014121,0.303030,0.302952,0.53412608,0.53402341,1.922170e-04
0.018333,0.303030,0.302952,0.52972849,0.52955649,3.246957e-04
0.022545,0.303030,0.302952,0.52538497,0.52512697,4.910665e-04
0.026758,0.303030,0.302952,0.52109462,0.52073457,6.909373e-04
0.030970,0.303030,0.302952,0.51685658,0.51637906,9.238911e-04
0.035182,0.303030,0.302952,0.51267001,0.51206019,1.189498e-03
0.039394,0.303030,0.302952,0.50853408,0.50777774,1.487294e-03
0.043606,0.303030,0.302952,0.50444797,0.50353149,1.816807e-03
0.047818,0.303030,0.302952,0.50041089,0.49932123,2.177517e-03
0.052030,0.303030,0.302952,0.49642205,0.49514679,2.568900e-03
0.056242,0.303030,0.302952,0.49248069,0.49100798,2.990399e-03
0.060455,0.303030,0.302952,0.48858607,0.48690463,3.441423e-03
0.064667,0.303030,0.302952,0.48473743,0.48283660,3.921355e-03
0.068879,0.303030,0.302952,0.48093407,0.47880375,4.429559e-03
0.073091,0.303030,0.302952,0.47717528,0.47480593,4.965357e-03
0.077303,0.303030,0.302952,0.47346036,0.47084305,5.528044e-03
0.081515,0.303030,0.302952,0.46978863,0.46691498,6.116886e-03
0.085727,0.303030,0.302952,0.46615943,0.46302165,6.731115e-03
0.089939,0.303030,0.302952,0.46257209,0.45916297,7.369924e-03
0.094152,0.303030,0.302952,0.45902599,0.45533888,8.032478e-03
0.098364,0.303030,0.302952,0.45552050,0.45154931,8.717902e-03
0.102576,0.303030,0.302952,0.45205498,0.44779423,9.425290e-03
0.106788,0.303030,0.302952,0.44862885,0.44407361,1.015369e-02
0.111000,0.303030,0.302952,0.44524149,0.44038742,1.090212e-02
0.115212,0.303030,0.302952,0.44189234,0.43673566,1.166955e-02
0.119424,0.303030,0.302952,0.43858082,0.43311833,1.245492e-02
0.123636,0.303030,0.302952,0.43530637,0.42953546,1.325711e-02
0.127848,0.303030,0.302952,0.43206843,0.42598708,1.407498e-02
0.132061,0.303030,0.302952,0.42886647,0.42247321,1.490733e-02
0.136273,0.303030,0.302952,0.42569995,0.41899394,1.575292e-02
0.140485,0.303030,0.302952,0.42256836,0.41554930,1.661046e-02
0.144697,0.303030,0.302952,0.41947118,0.41213940,1.747863e-02
0.148909,0.303030,0.302952,0.41640791,0.40876431,1.835603e-02
0.153121,0.303030,0.302952,0.41337806,0.40542415,1.924125e-02
0.157333,0.303030,0.302952,0.41038114,0.40211902,2.013279e-02
0.161545,0.303030,0.302952,0.40741668,0.39884906,2.102913e-02
0.165758,0.303030,0.302952,0.40448420,0.39561440,2.192867e-02
0.169970,0.303030,0.302952,0.40158327,0.39241521,2.282978e-02
0.174182,0.303030,0.302952,0.39871341,0.38925163,2.373077e-02
0.178394,0.303030,0.302952,0.39587419,0.38612386,2.462988e-02
0.182606,0.303030,0.302952,0.39306518,0.38303207,2.552531e-02
0.186818,0.303030,0.302952,0.39028595,0.37997648,2.641517e-02
0.191030,0.303030,0.302952,0.38753607,0.37695729,2.729754e-02
0.195242,0.303030,0.302952,0.38481514,0.37397473,2.817045e-02
0.199455,0.303030,0.302952,0.38212276,0.37102904,2.903183e-02
0.203667,0.303030,0.302952,0.37945852,0.36812046,2.987956e-02
0.207879,0.303030,0.302952,0.37682203,0.36524927,3.071148e-02
0.212091,0.303030,0.302952,0.37421292,0.36241573,3.152532e-02
0.216303,0.303030,0.302952,0.37163079,0.35962014,3.231877e-02
0.220515,0.303030,0.302952,0.36907529,0.35686279,3.308946e-02
0.224727,0.303030,0.302952,0.36654604,0.35414399,3.383492e-02
0.228939,0.303030,0.302952,0.36404270,0.35146406,3.455264e-02
0.233152,0.303030,0.302952,0.36156489,0.34882335,3.523999e-02
0.237364,0.303030,0.302952,0.35911229,0.34622220,3.589433e-02
0.241576,0.303030,0.302952,0.35668455,0.34366097,3.651289e-02
0.245788,0.303030,0.302952,0.35428134,0.34114003,3.709285e-02
0.250000,0.303030,0.302952,0.35190231,0.33865977,3.763130e-02
-0.167000,0.363636,0.363542,0.79089258,0.76740899,2.969252e-02
-0.162788,0.363636,0.363542,0.78298300,0.76091030,2.819053e-02
-0.158576,0.363636,0.363542,0.77519143,0.75447189,2.672829e-02
-0.154364,0.363636,0.363542,0.76751553,0.74809298,2.530574e-02
-0.150152,0.363636,0.363542,0.75995302,0.74177279,2.392283e-02
-0.145939,0.363636,0.363542,0.75250168,0.73551056,2.257952e-02
-0.141727,0.363636,0.363542,0.74515934,0.72930552,2.127575e-02
-0.137515,0.363636,0.363542,0.73792389,0.72315695,2.001147e-02
-0.133303,0.363636,0.363542,0.73079327,0.71706411,1.878664e-02
-0.129091,0.363636,0.363542,0.72376545,0.71102630,1.760121e-02
-0.124879,0.363636,0.363542,0.71683847,0.70504279,1.645513e-02
-0.120667,0.363636,0.363542,0.71001041,0.69911292,1.534836e-02
-0.116455,0.363636,0.363542,0.70327940,0.69323599,1.428083e-02
-0.112242,0.363636,0.363542,0.69664361,0.68741134,1.325250e-02
-0.108030,0.363636,0.363542,0.69010125,0.68163832,1.226331e-02
-0.103818,0.363636,0.363542,0.68365057,0.67591628,1.131322e-02
-0.099606,0.363636,0.363542,0.67728987,0.67024459,1.040216e-02
-0.095394,0.363636,0.363542,0.67101749,0.66462264,9.530067e-03
-0.091182,0.363636,0.363542,0.66483179,0.65904982,8.696884e-03
-0.086970,0.363636,0.363542,0.65873119,0.65352554,7.902535e-03
-0.082758,0.363636,0.363542,0.65271414,0.64804922,7.146952e-03
-0.078545,0.363636,0.363542,0.64677911,0.64262028,6.430052e-03
-0.074333,0.363636,0.363542,0.64092462,0.63723818,5.751757e-03
-0.070121,0.363636,0.363542,0.63514923,0.63190236,5.111973e-03
-0.065909,0.363636,0.363542,0.62945151,0.62661230,4.510605e-03
-0.061697,0.363636,0.363542,0.62383007,0.62136747,3.947551e-03
-0.057485,0.363636,0.363542,0.61828357,0.61616737,3.422700e-03
-0.053273,0.363636,0.363542,0.61281068,0.61101151,2.935934e-03
-0.049061,0.363636,0.363542,0.60741009,0.60589939,2.487125e-03
-0.044848,0.363636,0.363542,0.60208055,0.60083055,2.076138e-03
-0.040636,0.363636,0.363542,0.59682081,0.59580453,1.702825e-03
-0.036424,0.363636,0.363542,0.59162966,0.59082088,1.367032e-03
-0.032212,0.363636,0.363542,0.58650591,0.58587917,1.068591e-03
-0.028000,0.363636,0.363542,0.58144840,0.58097898,8.073205e-04
-0.023788,0.363636,0.363542,0.57645599,0.57611990,5.830315e-04
-0.019576,0.363636,0.363542,0.57152757,0.57130152,3.955220e-04
-0.015364,0.363636,0.363542,0.56666206,0.56652347,2.445714e-04
-0.011152,0.363636,0.363542,0.56185838,0.56178537,1.299496e-04
-0.006939,0.363636,0.363542,0.55711550,0.55708686,5.140867e-05
-0.002727,0.363636,0.363542,0.55243239,0.55242759,8.686263e-06
0.001485,0.363636,0.363542,0.54780805,0.54780722,1.505719e-06
0.005697,0.363636,0.363542,0.54324150,0.54322544,2.957070e-05
0.009909,0.363636,0.363542,0.53873179,0.53868192,9.256901e-05
0.014121,0.363636,0.363542,0.53427798,0.53417637,1.901659e-04
0.018333,0.363636,0.363542,0.52987914,0.52970851,3.220139e-04
0.022545,0.363636,0.363542,0.52553437,0.52527805,4.877424e-04
0.026758,0.363636,0.363542,0.52124280,0.52088473,6.869615e-04
0.030970,0.363636,0.363542,0.51700356,0.51652830,9.192500e-04
0.035182,0.363636,0.363542,0.51281579,0.51220853,1.184183e-03
0.039394,0.363636,0.363542,0.50867868,0.50792518,1.481294e-03
0.043606,0.363636,0.363542,0.50459141,0.50367804,1.810109e-03
0.047818,0.363636,0.363542,0.50055317,0.49946692,2.170114e-03
0.052030,0.363636,0.363542,0.49656320,0.49529161,2.560781e-03
0.056242,0.363636,0.363542,0.49262072,0.49115195,2.981545e-03
0.060455,0.363636,0.363542,0.48872498,0.48704776,3.431827e-03
0.064667,0.363636,0.363542,0.48487525,0.48297890,3.911006e-03
0.068879,0.363636,0.363542,0.48107081,0.47894523,4.418447e-03
0.073091,0.363636,0.363542,0.47731095,0.47494660,4.953466e-03
0.077303,0.363636,0.363542,0.47359497,0.47098292,5.515361e-03
0.081515,0.363636,0.363542,0.46992219,0.46705407,6.103398e-03
0.085727,0.363636,0.363542,0.46629196,0.46315996,6.716810e-03
0.089939,0.363636,0.363542,0.46270361,0.45930052,7.354793e-03
0.094152,0.363636,0.363542,0.45915649,0.45547567,8.016504e-03
0.098364,0.363636,0.363542,0.45565000,0.45168535,8.701072e-03
0.102576,0.363636,0.363542,0.45218350,0.44792954,9.407588e-03
0.106788,0.363636,0.363542,0.44875638,0.44420819,1.013511e-02
0.111000,0.363636,0.363542,0.44536807,0.44052129,1.088264e-02
0.115212,0.363636,0.363542,0.44201796,0.43686882,1.164916e-02
0.119424,0.363636,0.363542,0.43870550,0.43325081,1.243360e-02
0.123636,0.363636,0.363542,0.43543011,0.42966726,1.323486e-02
0.127848,0.363636,0.363542,0.43219125,0.42611820,1.405177e-02
0.132061,0.363636,0.363542,0.42898838,0.42260368,1.488316e-02
0.136273,0.363636,0.363542,0.42582096,0.41912375,1.572777e-02
0.140485,0.363636,0.363542,0.42268848,0.41567848,1.658432e-02
0.144697,0.363636,0.363542,0.41959041,0.41226794,1.745147e-02
0.148909,0.363636,0.363542,0.41652627,0.40889224,1.832786e-02
0.153121,0.363636,0.363542,0.41349556,0.40555147,1.921203e-02
0.157333,0.363636,0.363542,0.41049778,0.40224574,2.010252e-02
0.161545,0.363636,0.363542,0.40753248,0.39897520,2.099780e-02
0.165758,0.363636,0.363542,0.40459917,0.39573996,2.189626e-02
0.169970,0.363636,0.363542,0.40169741,0.39254020,2.279627e-02
0.174182,0.363636,0.363542,0.39882673,0.38937608,2.369615e-02
0.178394,0.363636,0.363542,0.39598671,0.38624776,2.459413e-02
0.182606,0.363636,0.363542,0.39317690,0.38315544,2.548842e-02
0.186818,0.363636,0.363542,0.39039687,0.38009932,2.637713e-02
0.191030,0.363636,0.363542,0.38764622,0.37707962,2.725834e-02
0.195242,0.363636,0.363542,0.38492451,0.37409656,2.813006e-02
0.199455,0.363636,0.363542,0.38223136,0.37115038,2.899025e-02
0.203667,0.363636,0.363542,0.37956636,0.36824133,2.983678e-02
0.207879,0.363636,0.363542,0.37692913,0.36536966,3.066747e-02
0.212091,0.363636,0.363542,0.37431927,0.36253567,3.148008e-02
0.216303,0.363636,0.363542,0.37173641,0.35973962,3.227228e-02
0.220515,0.363636,0.363542,0.36918018,0.35698183,3.304171e-02
0.224727,0.363636,0.363542,0.36665021,0.35426261,3.378589e-02
0.228939,0.363636,0.363542,0.36414615,0.35158227,3.450231e-02
0.233152,0.363636,0.363542,0.36166764,0.34894115,3.518837e-02
0.237364,0.363636,0.363542,0.35921435,0.34633960,3.584139e-02
0.241576,0.363636,0.363542,0.35678591,0.34377799,3.645863e-02
0.245788,0.363636,0.363542,0.35438201,0.34125668,3.703725e-02
0.250000,0.363636,0.363542,0.35200231,0.33877605,3.757435e-02
-0.167000,0.424242,0.424132,0.79115845,0.76764966,2.971439e-02
-0.162788,0.424242,0.424132,0.78324621,0.76114932,2.821194e-02
-0.158576,0.424242,0.424132,0.77545201,0.75470927,2.674924e-02
-0.154364,0.424242,0.424132,0.76777353,0.74832872,2.532622e-02
-0.150152,0.424242,0.424132,0.76020847,0.74200691,2.394285e-02
-0.145939,0.424242,0.424132,0.75275462,0.73574307,2.259907e-02
-0.141727,0.424242,0.424132,0.74540981,0.72953644,2.129482e-02
-0.137515,0.424242,0.424132,0.73817192,0.72338628,2.003007e-02
-0.133303,0.424242,0.424132,0.73103889,0.71729188,1.880476e-02
-0.129091,0.424242,0.424132,0.72400870,0.71125250,1.761885e-02
-0.124879,0.424242,0.424132,0.71707939,0.70526746,1.647228e-02
-0.120667,0.424242,0.424132,0.71024903,0.69933605,1.536501e-02
-0.116455,0.424242,0.424132,0.70351576,0.69345760,1.429699e-02
-0.112242,0.424242,0.424132,0.69687773,0.68763144,1.326816e-02
-0.108030,0.424242,0.424132,0.69033316,0.68185693,1.227847e-02
-0.103818,0.424242,0.424132,0.68388031,0.67613340,1.132787e-02
-0.099606,0.424242,0.424132,0.67751747,0.67046025,1.041630e-02
-0.095394,0.424242,0.424132,0.67124297,0.66483684,9.543688e-03
-0.091182,0.424242,0.424132,0.66505520,0.65926258,8.709979e-03
-0.086970,0.424242,0.424132,0.65895254,0.65373687,7.915102e-03
-0.082758,0.424242,0.424132,0.65293346,0.64825912,7.158982e-03
