theta1,theta2,model,amplitude,shift
0.100000,3.000000,param,4.3854954301,0.0102623539
0.100000,3.000000,param,4.4336876860,0.0104560615
0.100000,3.000000,param,4.4818799419,0.0106486800
0.100000,3.000000,param,4.5300721978,0.0108399882
0.100000,3.000000,param,4.5782644537,0.0110297559
0.100000,3.000000,param,4.6264567096,0.0112177437
0.100000,3.000000,param,4.6746489655,0.0114037031
0.100000,3.000000,param,4.7228412214,0.0115873759
0.100000,3.000000,param,4.7710334773,0.0117684942
0.100000,3.000000,param,4.8192257332,0.0119467801
0.100000,3.000000,param,4.8674179890,0.0121219453
0.100000,3.000000,param,4.9156102449,0.0122936914
0.100000,3.000000,param,4.9638025008,0.0124617088
0.100000,3.000000,param,5.0119947567,0.0126256772
0.100000,3.000000,param,5.0601870126,0.0127852650
0.100000,3.000000,param,5.1083792685,0.0129401292
0.100000,3.000000,param,5.1565715244,0.0130899150
0.100000,3.000000,param,5.2047637803,0.0132342557
0.100000,3.000000,param,5.2529560362,0.0133727721
0.100000,3.000000,param,5.3011482921,0.0135050728
0.100000,3.000000,param,5.3493405480,0.0136307535
0.100000,3.000000,param,5.3975328039,0.0137493966
0.100000,3.000000,param,5.4457250598,0.0138605716
0.100000,3.000000,param,5.4939173156,0.0139638340
0.100000,3.000000,param,5.5421095715,0.0140587257
0.100000,3.000000,param,5.5903018274,0.0141447742
0.100000,3.000000,param,5.6384940833,0.0142214925
0.100000,3.000000,param,5.6866863392,0.0142883791
0.100000,3.000000,param,5.7348785951,0.0143449172
0.100000,3.000000,param,5.7830708510,0.0143905748
0.100000,3.000000,param,5.8312631069,0.0144248040
0.100000,3.000000,param,5.8794553628,0.0144470410
0.100000,3.000000,param,5.9276476187,0.0144567060
0.100000,3.000000,param,5.9758398746,0.0144532023
0.100000,3.000000,param,6.0240321305,0.0144359162
0.100000,3.000000,param,6.0722243863,0.0144042171
0.100000,3.000000,param,6.1204166422,0.0143574565
0.100000,3.000000,param,6.1686088981,0.0142949682
0.100000,3.000000,param,6.2168011540,0.0142160678
0.100000,3.000000,param,6.2649934099,0.0141200521
0.100000,3.000000,param,6.3131856658,0.0140061991
0.100000,3.000000,param,6.3613779217,0.0138737677
0.100000,3.000000,param,6.4095701776,0.0137219969
0.100000,3.000000,param,6.4577624335,0.0135501061
0.100000,3.000000,param,6.5059546894,0.0133572940
0.100000,3.000000,param,6.5541469453,0.0131427390
0.100000,3.000000,param,6.6023392012,0.0129055980
0.100000,3.000000,param,6.6505314570,0.0126450069
0.100000,3.000000,param,6.6987237129,0.0123600797
0.100000,3.000000,param,6.7469159688,0.0120499081
0.100000,3.000000,param,6.7951082247,0.0117135614
0.100000,3.000000,param,6.8433004806,0.0113500859
0.100000,3.000000,param,6.8914927365,0.0109585046
0.100000,3.000000,param,6.9396849924,0.0105378168
0.100000,3.000000,param,6.9878772483,0.0100869975
0.100000,3.000000,param,7.0360695042,0.0096049976
0.100000,3.000000,param,7.0842617601,0.0090907426
0.100000,3.000000,param,7.1324540160,0.0085431330
0.100000,3.000000,param,7.1806462719,0.0079610433
0.100000,3.000000,param,7.2288385277,0.0073433221
0.100000,3.000000,param,7.2770307836,0.0066887910
0.100000,3.000000,param,7.3252230395,0.0059962451
0.100000,3.000000,param,7.3734152954,0.0052644515
0.100000,3.000000,param,7.4216075513,0.0044921498
0.100000,3.000000,param,7.4697998072,0.0036780510
0.100000,3.000000,param,7.5179920631,0.0028208374
0.100000,3.000000,param,7.5661843190,0.0019191620
0.100000,3.000000,param,7.6143765749,0.0009716483
0.100000,3.000000,param,7.6625688308,-0.0000231108
0.100000,3.000000,param,7.7107610867,-0.0010665525
0.100000,3.000000,param,7.7589533426,-0.0021601455
0.100000,3.000000,param,7.8071455984,-0.0033053901
0.100000,3.000000,param,7.8553378543,-0.0045038183
0.100000,3.000000,param,7.9035301102,-0.0057569951
0.100000,3.000000,param,7.9517223661,-0.0070665182
0.100000,3.000000,param,7.9999146220,-0.0084340191
0.100000,3.000000,param,8.0481068779,-0.0098611632
0.100000,3.000000,param,8.0962991338,-0.0113496504
0.100000,3.000000,param,8.1444913897,-0.0129012158
0.100000,3.000000,param,8.1926836456,-0.0145176301
0.100000,3.000000,param,8.2408759015,-0.0162007000
0.100000,3.000000,param,8.2890681574,-0.0179522688
0.100000,3.000000,param,8.3372604133,-0.0197742171
0.100000,3.000000,param,8.3854526692,-0.0216684632
0.100000,3.000000,param,8.4336449250,-0.0236369635
0.100000,3.000000,param,8.4818371809,-0.0256817134
0.100000,3.000000,param,8.5300294368,-0.0278047474
0.100000,3.000000,param,8.5782216927,-0.0300081401
0.100000,3.000000,param,8.6264139486,-0.0322940066
0.100000,3.000000,param,8.6746062045,-0.0346645029
0.100000,3.000000,param,8.7227984604,-0.0371218267
0.100000,3.000000,param,8.7709907163,-0.0396682179
0.100000,3.000000,param,8.8191829722,-0.0423059593
0.100000,3.000000,param,8.8673752281,-0.0450373769
0.100000,3.000000,param,8.9155674840,-0.0478648408
0.100000,3.000000,param,8.9637597399,-0.0507907657
0.100000,3.000000,param,9.0119519957,-0.0538176115
0.100000,3.000000,param,9.0601442516,-0.0569478838
0.100000,3.000000,param,9.1083365075,-0.0601841349
0.100000,3.000000,param,9.1565287634,-0.0635289638
0.100000,3.000000,param,9.2047210193,-0.0669850177
0.100000,3.000000,param,9.2529132752,-0.0705549916
0.100000,3.000000,param,9.3011055311,-0.0742416299
0.100000,3.000000,param,9.3492977870,-0.0780477266
0.100000,3.000000,param,9.3974900429,-0.0819761257
0.100000,3.000000,param,9.4456822988,-0.0860297226
0.100000,3.000000,param,9.4938745547,-0.0902114641
0.100000,3.000000,param,9.5420668106,-0.0945243493
0.100000,3.000000,param,9.5902590664,-0.0989714304
0.100000,3.000000,param,9.6384513223,-0.1035558134
0.100000,3.000000,param,9.6866435782,-0.1082806583
0.100000,3.000000,param,9.7348358341,-0.1131491807
0.100000,3.000000,param,9.7830280900,-0.1181646516
0.100000,3.000000,param,9.8312203459,-0.1233303989
0.100000,3.000000,param,9.8794126018,-0.1286498073
0.100000,3.000000,param,9.9276048577,-0.1341263199
0.100000,3.000000,param,9.9757971136,-0.1397634384
-0.100000,6.000000,exact,0.0000001410,0.0000000000
-0.100000,6.000000,exact,0.0471834608,-0.0000023671
-0.100000,6.000000,exact,0.0943667807,-0.0000094676
-0.100000,6.000000,exact,0.1415501005,-0.0000212997
-0.100000,6.000000,exact,0.1887334204,-0.0000378599
-0.100000,6.000000,exact,0.2359167403,-0.0000591437
-0.100000,6.000000,exact,0.2831000601,-0.0000851449
-0.100000,6.000000,exact,0.3302833800,-0.0001158564
-0.100000,6.000000,exact,0.3774666999,-0.0001512695
-0.100000,6.000000,exact,0.4246500197,-0.0001913741
-0.100000,6.000000,exact,0.4718333396,-0.0002361590
-0.100000,6.000000,exact,0.5190166594,-0.0002856114
-0.100000,6.000000,exact,0.5661999793,-0.0003397174
-0.100000,6.000000,exact,0.6133832992,-0.0003984615
-0.100000,6.000000,exact,0.6605666190,-0.0004618270
-0.100000,6.000000,exact,0.7077499389,-0.0005297957
-0.100000,6.000000,exact,0.7549332587,-0.0006023481
-0.100000,6.000000,exact,0.8021165786,-0.0006794634
-0.100000,6.000000,exact,0.8492998985,-0.0007611192
-0.100000,6.000000,exact,0.8964832183,-0.0008472919
-0.100000,6.000000,exact,0.9436665382,-0.0009379564
-0.100000,6.000000,exact,0.9908498581,-0.0010330861
-0.100000,6.000000,exact,1.0380331779,-0.0011326532
-0.100000,6.000000,exact,1.0852164978,-0.0012366283
-0.100000,6.000000,exact,1.1323998176,-0.0013449805
-0.100000,6.000000,exact,1.1795831375,-0.0014576775
-0.100000,6.000000,exact,1.2267664574,-0.0015746857
-0.100000,6.000000,exact,1.2739497772,-0.0016959697
-0.100000,6.000000,exact,1.3211330971,-0.0018214929
-0.100000,6.000000,exact,1.3683164169,-0.0019512171
-0.100000,6.000000,exact,1.4154997368,-0.0020851024
-0.100000,6.000000,exact,1.4626830567,-0.0022231076
-0.100000,6.000000,exact,1.5098663765,-0.0023651899
-0.100000,6.000000,exact,1.5570496964,-0.0025113050
-0.100000,6.000000,exact,1.6042330163,-0.0026614068
-0.100000,6.000000,exact,1.6514163361,-0.0028154478
-0.100000,6.000000,exact,1.6985996560,-0.0029733790
-0.100000,6.000000,exact,1.7457829758,-0.0031351496
-0.100000,6.000000,exact,1.7929662957,-0.0033007072
-0.100000,6.000000,exact,1.8401496156,-0.0034699978
-0.100000,6.000000,exact,1.8873329354,-0.0036429658
-0.100000,6.000000,exact,1.9345162553,-0.0038195537
-0.100000,6.000000,exact,1.9816995751,-0.0039997027
-0.100000,6.000000,exact,2.0288828950,-0.0041833518
-0.100000,6.000000,exact,2.0760662149,-0.0043704388
-0.100000,6.000000,exact,2.1232495347,-0.0045608994
-0.100000,6.000000,exact,2.1704328546,-0.0047546676
-0.100000,6.000000,exact,2.2176161745,-0.0049516759
-0.100000,6.000000,exact,2.2647994943,-0.0051518546
-0.100000,6.000000,exact,2.3119828142,-0.0053551325
-0.100000,6.000000,exact,2.3591661340,-0.0055614365
-0.100000,6.000000,exact,2.4063494539,-0.0057706917
-0.100000,6.000000,exact,2.4535327738,-0.0059828213
-0.100000,6.000000,exact,2.5007160936,-0.0061977467
-0.100000,6.000000,exact,2.5478994135,-0.0064153874
-0.100000,6.000000,exact,2.5950827333,-0.0066356609
-0.100000,6.000000,exact,2.6422660532,-0.0068584829
-0.100000,6.000000,exact,2.6894493731,-0.0070837673
-0.100000,6.000000,exact,2.7366326929,-0.0073114259
-0.100000,6.000000,exact,2.7838160128,-0.0075413684
-0.100000,6.000000,exact,2.8309993327,-0.0077735030
-0.100000,6.000000,exact,2.8781826525,-0.0080077354
-0.100000,6.000000,exact,2.9253659724,-0.0082439696
-0.100000,6.000000,exact,2.9725492922,-0.0084821076
-0.100000,6.000000,exact,3.0197326121,-0.0087220492
-0.100000,6.000000,exact,3.0669159320,-0.0089636924
-0.100000,6.000000,exact,3.1140992518,-0.0092069330
-0.100000,6.000000,exact,3.1612825717,-0.0094516648
-0.100000,6.000000,exact,3.2084658915,-0.0096977794
-0.100000,6.000000,exact,3.2556492114,-0.0099451666
-0.100000,6.000000,exact,3.3028325313,-0.0101937139
-0.100000,6.000000,exact,3.3500158511,-0.0104433067
-0.100000,6.000000,exact,3.3971991710,-0.0106938284
-0.100000,6.000000,exact,3.4443824909,-0.0109451602
-0.100000,6.000000,exact,3.4915658107,-0.0111971813
-0.100000,6.000000,exact,3.5387491306,-0.0114497686
-0.100000,6.000000,exact,3.5859324504,-0.0117027969
-0.100000,6.000000,exact,3.6331157703,-0.0119561391
-0.100000,6.000000,exact,3.6802990902,-0.0122096657
-0.100000,6.000000,exact,3.7274824100,-0.0124632451
-0.100000,6.000000,exact,3.7746657299,-0.0127167435
-0.100000,6.000000,exact,3.8218490498,-0.0129700252
-0.100000,6.000000,exact,3.8690323696,-0.0132229521
-0.100000,6.000000,exact,3.9162156895,-0.0134753841
-0.100000,6.000000,exact,3.9633990093,-0.0137271789
-0.100000,6.000000,exact,4.0105823292,-0.0139781919
-0.100000,6.000000,exact,4.0577656491,-0.0142282766
-0.100000,6.000000,exact,4.1049489689,-0.0144772843
-0.100000,6.000000,exact,4.1521322888,-0.0147250641
-0.100000,6.000000,exact,4.1993156086,-0.0149714631
-0.100000,6.000000,exact,4.2464989285,-0.0152163261
-0.100000,6.000000,exact,4.2936822484,-0.0154594960
-0.100000,6.000000,exact,4.3408655682,-0.0157008135
-0.100000,6.000000,exact,4.3880488881,-0.0159401172
-0.100000,6.000000,exact,4.4352322080,-0.0161772437
-0.100000,6.000000,exact,4.4824155278,-0.0164120276
-0.100000,6.000000,exact,4.5295988477,-0.0166443014
-0.100000,6.000000,exact,4.5767821675,-0.0168738956
-0.100000,6.000000,exact,4.6239654874,-0.0171006387
-0.100000,6.000000,exact,4.6711488073,-0.0173243572
-0.100000,6.000000,exact,4.7183321271,-0.0175448758
-0.100000,6.000000,exact,4.7655154470,-0.0177620173
-0.100000,6.000000,exact,4.8126987668,-0.0179756023
-0.100000,6.000000,exact,4.8598820867,-0.0181854499
-0.100000,6.000000,exact,4.9070654066,-0.0183913773
-0.100000,6.000000,exact,4.9542487264,-0.0185931997
-0.100000,6.000000,exact,5.0014320463,-0.0187907309
-0.100000,6.000000,exact,5.0486153662,-0.0189837827
-0.100000,6.000000,exact,5.0957986860,-0.0191721653
-0.100000,6.000000,exact,5.1429820059,-0.0193556873
-0.100000,6.000000,exact,5.1901653257,-0.0195341558
-0.100000,6.000000,exact,5.2373486456,-0.0197073762
-0.100000,6.000000,exact,5.2845319655,-0.0198751526
-0.100000,6.000000,exact,5.3317152853,-0.0200372874
-0.100000,6.000000,exact,5.3788986052,-0.0201935819
-0.100000,6.000000,exact,5.4260819250,-0.0203438358
-0.100000,6.000000,exact,5.4732652449,-0.0204878479
-0.100000,6.000000,exact,5.5204485648,-0.0206254155
-0.100000,6.000000,exact,5.5676318846,-0.0207563348
-0.100000,6.000000,exact,5.6148152045,-0.0208804010
-0.100000,6.000000,exact,5.6619985244,-0.0209974083
-0.100000,6.000000,exact,5.7091818442,-0.0211071500
-0.100000,6.000000,exact,5.7563651641,-0.0212094185
-0.100000,6.000000,exact,5.8035484839,-0.0213040055
-0.100000,6.000000,exact,5.8507318038,-0.0213907018
-0.100000,6.000000,exact,5.8979151237,-0.0214692980
-0.100000,6.000000,exact,5.9450984435,-0.0215395837
-0.100000,6.000000,exact,5.9922817634,-0.0216013485
-0.100000,6.000000,exact,6.0394650832,-0.0216543815
-0.100000,6.000000,exact,6.0866484031,-0.0216984715
-0.100000,6.000000,exact,6.1338317230,-0.0217334073
-0.100000,6.000000,exact,6.1810150428,-0.0217589776
-0.100000,6.000000,exact,6.2281983627,-0.0217749713
-0.100000,6.000000,exact,6.2753816826,-0.0217811774
-0.100000,6.000000,exact,6.3225650024,-0.0217773852
-0.100000,6.000000,exact,6.3697483223,-0.0217633845
-0.100000,6.000000,exact,6.4169316421,-0.0217389657
-0.100000,6.000000,exact,6.4641149620,-0.0217039198
-0.100000,6.000000,exact,6.5112982819,-0.0216580387
-0.100000,6.000000,exact,6.5584816017,-0.0216011151
-0.100000,6.000000,exact,6.6056649216,-0.0215329430
-0.100000,6.000000,exact,6.6528482414,-0.0214533175
-0.100000,6.000000,exact,6.7000315613,-0.0213620352
-0.100000,6.000000,exact,6.7472148812,-0.0212588941
-0.100000,6.000000,exact,6.7943982010,-0.0211436940
-0.100000,6.000000,exact,6.8415815209,-0.0210162365
-0.100000,6.000000,exact,6.8887648408,-0.0208763252
-0.100000,6.000000,exact,6.9359481606,-0.0207237661
-0.100000,6.000000,exact,6.9831314805,-0.0205583671
-0.100000,6.000000,exact,7.0303148003,-0.0203799392
-0.100000,6.000000,exact,7.0774981202,-0.0201882957
-0.100000,6.000000,exact,7.1246814401,-0.0199832531
-0.100000,6.000000,exact,7.1718647599,-0.0197646307
-0.100000,6.000000,exact,7.2190480798,-0.0195322514
-0.100000,6.000000,exact,7.2662313996,-0.0192859415
-0.100000,6.000000,exact,7.3134147195,-0.0190255309
-0.100000,6.000000,exact,7.3605980394,-0.0187508537
-0.100000,6.000000,exact,7.4077813592,-0.0184617478
-0.100000,6.000000,exact,7.4549646791,-0.0181580558
-0.100000,6.000000,exact,7.5021479990,-0.0178396246
-0.100000,6.000000,exact,7.5493313188,-0.0175063063
-0.100000,6.000000,exact,7.5965146387,-0.0171579577
-0.100000,6.000000,exact,7.6436979585,-0.0167944411
-0.100000,6.000000,exact,7.6908812784,-0.0164156244
-0.100000,6.000000,exact,7.7380645983,-0.0160213813
-0.100000,6.000000,exact,7.7852479181,-0.0156115916
-0.100000,6.000000,exact,7.8324312380,-0.0151861414
-0.100000,6.000000,exact,7.8796145578,-0.0147449235
-0.100000,6.000000,exact,7.9267978777,-0.0142878376
-0.100000,6.000000,exact,7.9739811976,-0.0138147907
-0.100000,6.000000,exact,8.0211645174,-0.0133256970
-0.100000,6.000000,exact,8.0683478373,-0.0128204790
-0.100000,6.000000,exact,8.1155311572,-0.0122990667
-0.100000,6.000000,exact,8.1627144770,-0.0117613991
-0.100000,6.000000,exact,8.2098977969,-0.0112074236
-0.100000,6.000000,exact,8.2570811167,-0.0106370967
-0.100000,6.000000,exact,8.3042644366,-0.0100503844
-0.100000,6.000000,exact,8.3514477565,-0.0094472624
-0.100000,6.000000,exact,8.3986310763,-0.0088277163
-0.100000,6.000000,exact,8.4458143962,-0.0081917425
-0.100000,6.000000,exact,8.4929977161,-0.0075393479
-0.100000,6.000000,exact,8.5401810359,-0.0068705507
-0.100000,6.000000,exact,8.5873643558,-0.0061853806
-0.100000,6.000000,exact,8.6345476756,-0.0054838792
-0.100000,6.000000,exact,8.6817309955,-0.0047661005
-0.100000,6.000000,exact,8.7289143154,-0.0040321112
-0.100000,6.000000,exact,8.7760976352,-0.0032819909
-0.100000,6.000000,exact,8.8232809551,-0.0025158331
-0.100000,6.000000,exact,8.8704642749,-0.0017337449
-0.100000,6.000000,exact,8.9176475948,-0.0009358481
-0.100000,6.000000,exact,8.9648309147,-0.0001222790
-0.100000,6.000000,exact,9.0120142345,0.0007068107
-0.100000,6.000000,exact,9.0591975544,0.0015512535
-0.100000,6.000000,exact,9.1063808743,0.0024108657
-0.100000,6.000000,exact,9.1535641941,0.0032854473
-0.100000,6.000000,exact,9.2007475140,0.0041747809
-0.100000,6.000000,exact,9.2479308338,0.0050786314
-0.100000,6.000000,exact,9.2951141537,0.0059967459
-0.100000,6.000000,exact,9.3422974736,0.0069288527
-0.100000,6.000000,exact,9.3894807934,0.0078746609
-0.100000,6.000000,exact,9.4366641133,0.0088338603
-0.100000,6.000000,exact,9.4838474331,0.0098061202
-0.100000,6.000000,exact,9.5310307530,0.0107910893
-0.100000,6.000000,exact,9.5782140729,0.0117883951
-0.100000,6.000000,exact,9.6253973927,0.0127976433
-0.100000,6.000000,exact,9.6725807126,0.0138184170
-0.100000,6.000000,exact,9.7197640325,0.0148502768
-0.100000,6.000000,exact,9.7669473523,0.0158927592
-0.100000,6.000000,exact,9.8141306722,0.0169453770
-0.100000,6.000000,exact,9.8613139920,0.0180076180
-0.100000,6.000000,exact,9.9084973119,0.0190789448
-0.100000,6.000000,exact,9.9556806318,0.0201587939
-0.100000,6.000000,param,0.0000001089,0.0000000000
-0.100000,6.000000,param,0.0364366406,0.0000029918
-0.100000,6.000000,param,0.0728731724,0.0000119590
-0.100000,6.000000,param,0.1093097041,0.0000268765
-0.100000,6.000000,param,0.1457462359,0.0000477029
-0.100000,6.000000,param,0.1821827676,0.0000743801
-0.100000,6.000000,param,0.2186192994,0.0001068332
-0.100000,6.000000,param,0.2550558311,0.0001449706
-0.100000,6.000000,param,0.2914923629,0.0001886840
-0.100000,6.000000,param,0.3279288946,0.0002378484
-0.100000,6.000000,param,0.3643654264,0.0002923216
-0.100000,6.000000,param,0.4008019581,0.0003519446
-0.100000,6.000000,param,0.4372384899,0.0004165414
-0.100000,6.000000,param,0.4736750216,0.0004859186
-0.100000,6.000000,param,0.5101115534,0.0005598657
-0.100000,6.000000,param,0.5465480851,0.0006381549
-0.100000,6.000000,param,0.5829846169,0.0007205405
-0.100000,6.000000,param,0.6194211486,0.0008067595
-0.100000,6.000000,param,0.6558576804,0.0008965310
-0.100000,6.000000,param,0.6922942122,0.0009895561
-0.100000,6.000000,param,0.7287307439,0.0010855177
-0.100000,6.000000,param,0.7651672757,0.0011840805
-0.100000,6.000000,param,0.8016038074,0.0012848906
-0.100000,6.000000,param,0.8380403392,0.0013875757
-0.100000,6.000000,param,0.8744768709,0.0014917442
-0.100000,6.000000,param,0.9109134027,0.0015969857
-0.100000,6.000000,param,0.9473499344,0.0017028703
-0.100000,6.000000,param,0.9837864662,0.0018089488
-0.100000,6.000000,param,1.0202229979,0.0019147519
-0.100000,6.000000,param,1.0566595297,0.0020197904
-0.100000,6.000000,param,1.0930960614,0.0021235548
-0.100000,6.000000,param,1.1295325932,0.0022255150
-0.100000,6.000000,param,1.1659691249,0.0023251200
-0.100000,6.000000,param,1.2024056567,0.0024217977
-0.100000,6.000000,param,1.2388421884,0.0025149546
